strain_name_raw,source_url_raw,s3_html_key_raw,breeder_extracted
Skunk Hero Strain,https://www.cropkingseeds.com/feminized-seeds/skunk-hero-strain-feminized-marijuana-seeds/,html/4075428b194a7e45.html,Crop King Seeds
Jelly Bean,https://www.cropkingseeds.com/feminized-seeds/jelly-bean-feminized-marijuana-seeds/,html/fd0e40655e66f15b.html,Crop King Seeds
Gelato Float,https://www.cropkingseeds.com/feminized-seeds/gelato-float-feminized-seeds/,html/6ad26a6c35d167fe.html,Crop King Seeds
Hash Plant,https://www.cropkingseeds.com/feminized-seeds/hawaiian-skunk-feminized-marijuana-seeds/,html/e9bac8ac1674a782.html,Crop King Seeds
Humble Pie,https://www.cropkingseeds.com/feminized-seeds/humble-pie-feminized-seeds/,html/d51a66a9c83afa06.html,Crop King Seeds
Pineapple Breeze Strain,https://www.cropkingseeds.com/feminized-seeds/pineapple-breeze-strain/,html/cb77d6e029b73655.html,Crop King Seeds
Forbidden Runtz Strain,https://www.cropkingseeds.com/feminized-seeds/forbidden-runtz-strain-feminized-marijuana-seeds/,html/d3bd09703ff6e688.html,Crop King Seeds
Face Mints Strain,https://www.cropkingseeds.com/feminized-seeds/face-mints-strain-feminized-marijuana-seeds/,html/2251d3130f5bf1a8.html,Crop King Seeds
AK-47,https://www.cropkingseeds.com/autoflowering-seeds/ak-marijuana-seeds/,html/2c4681396395a669.html,Crop King Seeds
Lemon Drop Strain,https://www.cropkingseeds.com/feminized-seeds/lemon-drop-strain-feminized-marijuana-seeds/,html/7483f26e117dc277.html,Crop King Seeds
Apple Betty Strain,https://www.cropkingseeds.com/feminized-seeds/apple-betty-strain-feminized-seeds/,html/a601289d5ff46960.html,Crop King Seeds
Motorboat,https://www.cropkingseeds.com/feminized-seeds/motorboat-feminized-seeds/,html/b018bf21c9df4e56.html,Crop King Seeds
Cochino,https://www.cropkingseeds.com/feminized-seeds/cochino-feminized-seeds/,html/a7de6c9aa0064024.html,Crop King Seeds
Gas Monkey Strain,https://www.cropkingseeds.com/feminized-seeds/gas-monkey-strain-feminized-marijuana-seeds/,html/d183fc001633b517.html,Crop King Seeds
Archive Runtz,https://www.cropkingseeds.com/feminized-seeds/archive-runtz-feminized-seeds/,html/dd293d3370569e57.html,Crop King Seeds
Life Hack Strain,https://www.cropkingseeds.com/feminized-seeds/life-hack-strain-feminized-marijuana-seeds/,html/a226c06db63dbce0.html,Crop King Seeds
Death Star OG,https://www.cropkingseeds.com/feminized-seeds/death-star-og-feminized-seeds/,html/1719e39c601f27ee.html,Crop King Seeds
Sugar Berry Scone,https://www.cropkingseeds.com/feminized-seeds/sugar-berry-scone-feminized-seeds/,html/ec956d969d060b12.html,Crop King Seeds
Pink Pussy Strain,https://www.cropkingseeds.com/feminized-seeds/pink-pussy-strain-feminized-marijuana-seeds/,html/8bcc007339122c0f.html,Crop King Seeds
Crystal,https://www.cropkingseeds.com/autoflowering-seeds/crystal-autoflowering-marijuana-seeds/,html/ff865a74350c3f90.html,Crop King Seeds
Cresco Triangle,https://www.cropkingseeds.com/feminized-seeds/cresco-triangle-feminized-seeds/,html/4ca7ff3c499b3c37.html,Crop King Seeds
Purple Weed Strain,https://www.cropkingseeds.com/feminized-seeds/purple-weed-strain-feminized-marijuana-seeds/,html/85150ed8fe2af81a.html,Crop King Seeds
Northern Lights #10,https://www.cropkingseeds.com/feminized-seeds/northern-lights-10-marijuana-seeds/,html/8e37883045ead428.html,Crop King Seeds
Double Dream Strain,https://www.cropkingseeds.com/feminized-seeds/double-dream-strain-feminized-marijuana-seeds/,html/0c22397f025a8ed6.html,Crop King Seeds
Mint Sherbet Strain,https://www.cropkingseeds.com/feminized-seeds/mint-sherbet-strain-feminized-marijuana-seeds/,html/cbbbe4e256b5a641.html,Crop King Seeds
Snowball Weed Strain,https://www.cropkingseeds.com/feminized-seeds/snowball-weed-strain-feminized-marijuana-seeds/,html/71591f1b03791f46.html,Crop King Seeds
Galactic Runtz Strain,https://www.cropkingseeds.com/feminized-seeds/galactic-runtz-strain-feminized-marijuana-seeds/,html/4fe661fe96962653.html,Crop King Seeds
Pineapple Chunk Strain,https://www.cropkingseeds.com/feminized-seeds/pineapple-chunk-strain-feminized-marijuana-seeds/,html/e94e246561eb1d70.html,Crop King Seeds
Tinselmints Strain,https://www.cropkingseeds.com/feminized-seeds/tinselmints-strain/,html/895ea9dea1ba2181.html,Crop King Seeds
Pennywise,https://www.cropkingseeds.com/feminized-seeds/pennywise-feminized-seeds/,html/3155cc5406781e49.html,Crop King Seeds
White Runtz,https://www.cropkingseeds.com/feminized-seeds/white-runtz-feminized-seeds/,html/538901d2b4bd3bd6.html,Crop King Seeds
Plushers,https://www.cropkingseeds.com/feminized-seeds/plushers-feminized-seeds/,html/2e660449881b3ee7.html,Crop King Seeds
Y Life Strain,https://www.cropkingseeds.com/feminized-seeds/y-life-strain-feminized-marijuana-seeds/,html/50c50f0b09124853.html,Crop King Seeds
Apples and Bananas,https://www.cropkingseeds.com/feminized-seeds/apples-and-bananas-strain-feminized-marijuana-seeds/,html/71a25564629abb07.html,Crop King Seeds
Melon Gum,https://www.cropkingseeds.com/feminized-seeds/melon-gum-feminized-marijuana-seeds/,html/56ee8648ca748fcc.html,Crop King Seeds
Grape Drank,https://www.cropkingseeds.com/feminized-seeds/grape-drank-feminized-seeds/,html/650dd68242cb709d.html,Crop King Seeds
Lemon Mints Strain,https://www.cropkingseeds.com/feminized-seeds/lemon-mints-strain-feminized-marijuana-seeds/,html/3572633c35d5c24d.html,Crop King Seeds
Michigan Cherries,https://www.cropkingseeds.com/feminized-seeds/michigan-cherries-feminized-seeds/,html/90c5f20faaaaf168.html,Crop King Seeds
Killer Blue,https://www.cropkingseeds.com/autoflowering-seeds/killer-blue-autoflowering-marijuana-seeds/,html/24f67aaa71b8eade.html,Crop King Seeds
Cakes and Cream,https://www.cropkingseeds.com/feminized-seeds/cakes-and-cream-feminized-seeds/,html/b9d61ab805338a4b.html,Crop King Seeds
Hella Jelly Strain,https://www.cropkingseeds.com/feminized-seeds/hella-jelly-strain-feminized-marijuana-seeds/,html/1eae52e5ec183cad.html,Crop King Seeds
Stellar Coconut Rider Strain,https://www.cropkingseeds.com/feminized-seeds/stellar-coconut-rider-strain-feminized-seeds/,html/8307d493fa8a1d41.html,Crop King Seeds
Bread and Butter Strain,https://www.cropkingseeds.com/feminized-seeds/bread-and-butter-strain-feminized-marijuana-seeds/,html/549560e002607e6d.html,Crop King Seeds
Banana Foster,https://www.cropkingseeds.com/feminized-seeds/banana-foster-feminized-seeds/,html/b3f8af202488d577.html,Crop King Seeds
Azulâ¯Runtz,https://www.cropkingseeds.com/feminized-seeds/azul-runtz-strain-feminized-marijuana-seeds/,html/f8af100b03c3ca45.html,Crop King Seeds
Pink Zkittlez Strain,https://www.cropkingseeds.com/feminized-seeds/pink-zkittlez-strain-feminized-marijuana-seeds/,html/2ff80ecb0d764801.html,Crop King Seeds
Scottyâs Mom Strain,https://www.cropkingseeds.com/feminized-seeds/scottys-mom-strain/,html/66385f3d0b3f04d2.html,Crop King Seeds
Lemon Meringue Strain,https://www.cropkingseeds.com/feminized-seeds/lemon-meringue-strain-feminized-marijuana-seeds/,html/5bfae7b6053af063.html,Crop King Seeds
Macnanna Strain,https://www.cropkingseeds.com/feminized-seeds/macnanna-strain-feminized-marijuana-seeds/,html/39e10ab5b29cc1e8.html,Crop King Seeds
Jah Goo,https://www.cropkingseeds.com/feminized-seeds/jah-goo-feminized-seeds/,html/e55322ddc0c367a3.html,Crop King Seeds
Jack the Ripper,https://www.cropkingseeds.com/feminized-seeds/jack-the-ripper-feminized-seeds/,html/7316ea96d00c3226.html,Crop King Seeds
Oil Tanker Strain,https://www.cropkingseeds.com/feminized-seeds/oil-tanker-strain-feminized-marijuana-seeds/,html/06596f386608f5b3.html,Crop King Seeds
White Cherry Gelato Strain,https://www.cropkingseeds.com/feminized-seeds/white-cherry-gelato-strain-feminized-marijuana-seeds/,html/79b70ef9c8082ab9.html,Crop King Seeds
Midnight Climax,https://www.cropkingseeds.com/feminized-seeds/midnight-climax-feminized-seeds/,html/909462c04f06e4c7.html,Crop King Seeds
Alienâ¯Fritter,https://www.cropkingseeds.com/feminized-seeds/alien-fritter-strain/,html/fca0cbffd313dccd.html,Crop King Seeds
Alien Breath,https://www.cropkingseeds.com/feminized-seeds/alien-breath-strain-feminized-seeds/,html/e1cbf56197b80f2d.html,Crop King Seeds
Badazz Cheese,https://www.cropkingseeds.com/feminized-seeds/badazz-cheese-marijuana-seeds/,html/61c95dfe08a6156b.html,Crop King Seeds
Lemon,https://www.cropkingseeds.com/autoflowering-seeds/lemon-marijuana-seeds/,html/e7deea061af55930.html,Crop King Seeds
Guptilla,https://www.cropkingseeds.com/feminized-seeds/guptilla-feminized-cannabis-seeds/,html/9cd3d946acabb142.html,Crop King Seeds
Root Beer Slush,https://www.cropkingseeds.com/feminized-seeds/root-beer-slush-feminized-seeds/,html/2377e42230ba826d.html,Crop King Seeds
OG Wreck Strain,https://www.cropkingseeds.com/feminized-seeds/og-wreck-strain/,html/9e34bc91ebfb7c5b.html,Crop King Seeds
Exodus Cheese,https://www.cropkingseeds.com/feminized-seeds/exodus-cheese-marijuana-seeds/,html/e991e73639355f9c.html,Crop King Seeds
Mac 9,https://www.cropkingseeds.com/feminized-seeds/mac-9-feminized-seeds/,html/372c5988a9d3947e.html,Crop King Seeds
Fuel Biscuits Strain,https://www.cropkingseeds.com/feminized-seeds/fuel-biscuits-strain/,html/5b035550a48a5ce5.html,Crop King Seeds
Double Scoop,https://www.cropkingseeds.com/feminized-seeds/double-scoop-feminized-marijuana-seeds/,html/cdc23f6deb0aff57.html,Crop King Seeds
Lemon Pepper Strain,https://www.cropkingseeds.com/feminized-seeds/lemon-pepper-strain-feminized-marijuana-seeds/,html/493198ca31b64e31.html,Crop King Seeds
Bigfoot Glue Strain,https://www.cropkingseeds.com/feminized-seeds/bigfoot-glue-strain-feminized-marijuana-seeds/,html/4bb209a45b9cc04d.html,Crop King Seeds
Schwartz #4,https://www.cropkingseeds.com/feminized-seeds/schwartz-4-feminized-seeds/,html/e067fb2558e49b4c.html,Crop King Seeds
Hawaiian Haze,https://www.cropkingseeds.com/feminized-seeds/hawaiian-haze-feminized-seeds/,html/6e144602e563b7f0.html,Crop King Seeds
Tropicana Banana Strain,https://www.cropkingseeds.com/feminized-seeds/tropicana-banana-strain-feminized-marijuana-seeds/,html/e1b67e780cb8a27a.html,Crop King Seeds
Black Cherry Cheesecake Strain,https://www.cropkingseeds.com/feminized-seeds/black-cherry-cheesecake-strain-feminized-marijuana-seeds/,html/7c0d0c2323a51263.html,Crop King Seeds
Tie Dye Strain,https://www.cropkingseeds.com/feminized-seeds/tie-dye-strain-feminized-marijuana-seeds/,html/068637c382d60449.html,Crop King Seeds
Creamy Z,https://www.cropkingseeds.com/feminized-seeds/creamy-z-feminized-seeds/,html/05bbf4dc797a8727.html,Crop King Seeds
Fruit by the Foot Strain,https://www.cropkingseeds.com/feminized-seeds/fruit-by-the-foot-strain-feminized-marijuana-seeds/,html/daa9b4fb4496c654.html,Crop King Seeds
OZK Strain,https://www.cropkingseeds.com/feminized-seeds/ozk-strain-feminized-marijuana-seeds/,html/b58d84ca579d601a.html,Crop King Seeds
Ice Pop Strain,https://www.cropkingseeds.com/feminized-seeds/ice-pop-strain-feminized-marijuana-seeds/,html/c27c8505799926a1.html,Crop King Seeds
Jungle Lava Strain,https://www.cropkingseeds.com/feminized-seeds/jungle-lava-strain-feminized-marijuana-seeds/,html/cde9ba614c0a0745.html,Crop King Seeds
Space Face Strain,https://www.cropkingseeds.com/feminized-seeds/space-face-strain-feminized-marijuana-seeds/,html/8336fcce6463d3dd.html,Crop King Seeds
Zereal Strain,https://www.cropkingseeds.com/feminized-seeds/zereal-strain-feminized-marijuana-seeds/,html/01f4d124ef9a3da5.html,Crop King Seeds
Blueberry Gelato Strain,https://www.cropkingseeds.com/feminized-seeds/blueberry-gelato-strain-feminized-marijuana-seeds/,html/98220abfd40efdb2.html,Crop King Seeds
Gobbstopper Strain,https://www.cropkingseeds.com/feminized-seeds/gobbstopper-strain-feminized-marijuana-seeds/,html/dfb00dd5c563d799.html,Crop King Seeds
Orange Cookies Strain,https://www.cropkingseeds.com/feminized-seeds/orange-cookies-strain-feminized-marijuana-seeds/,html/bbd7f39da21a7d64.html,Crop King Seeds
GMO Strain,https://www.cropkingseeds.com/feminized-seeds/gmo-strain-feminized-marijuana-seeds/,html/7fd6c23411baa5d4.html,Crop King Seeds
Vanilla Cake Strain,https://www.cropkingseeds.com/feminized-seeds/vanilla-cake-strain-feminized-marijuana-seeds/,html/8be7336ad4294bad.html,Crop King Seeds
Cherry Fritter Strain,https://www.cropkingseeds.com/feminized-seeds/cherry-fritter-strain-feminized-marijuana-seeds/,html/d70158ab95996849.html,Crop King Seeds
Insanity OG Strain,https://www.cropkingseeds.com/feminized-seeds/insanity-og-strain-feminized-seeds/,html/68c86ba7893f6819.html,Crop King Seeds
Flo Strain,https://www.cropkingseeds.com/feminized-seeds/flo-strain-feminized-marijuana-seeds/,html/34a82be8855b4721.html,Crop King Seeds
Black Caviar,https://www.cropkingseeds.com/feminized-seeds/black-caviar-feminized-seeds/,html/5d5d2ce884dc7ef6.html,Crop King Seeds
Purple Skunk Strain,https://www.cropkingseeds.com/feminized-seeds/purple-skunk-strain-feminized-marijuana-seeds/,html/9c2877bfe2bedc21.html,Crop King Seeds
Crop Duster Strain,https://www.cropkingseeds.com/feminized-seeds/crop-duster-strain-feminized-marijuana-seeds/,html/0f18906b0751357a.html,Crop King Seeds
Grape Gelato Strain,https://www.cropkingseeds.com/feminized-seeds/grape-gelato-strain-feminized-marijuana-seeds/,html/d7b04c9f095ca440.html,Crop King Seeds
Black Diamond Strain,https://www.cropkingseeds.com/feminized-seeds/black-diamond-strain-feminized-marijuana-seeds/,html/ec0cbc0271d560e1.html,Crop King Seeds
Rattler,https://www.cropkingseeds.com/feminized-seeds/rattler-feminized-seeds/,html/17f0ab75e19f8080.html,Crop King Seeds
Presidential OG Strain,https://www.cropkingseeds.com/feminized-seeds/presidential-og-strain-feminized-marijuana-seeds/,html/b3436cda532f33f2.html,Crop King Seeds
Lavender Aura,https://www.cropkingseeds.com/feminized-seeds/lavender-aura-feminized-seeds/,html/562cd5ee60cbe85f.html,Crop King Seeds
Ice Cream Gelato Strain,https://www.cropkingseeds.com/feminized-seeds/ice-cream-gelato-strain-feminized-marijuana-seeds/,html/1d53227a17f4487d.html,Crop King Seeds
Maroon Baboon,https://www.cropkingseeds.com/feminized-seeds/maroon-baboon-feminized-seeds/,html/c34b6ea11a536b96.html,Crop King Seeds
Miami Heat,https://www.cropkingseeds.com/feminized-seeds/miami-heat-feminized-seeds/,html/3daa0bd93be9d501.html,Crop King Seeds
Pink Kush,https://www.cropkingseeds.com/feminized-seeds/pink-kush-feminized-seeds/,html/0a69da1e9dfcfa20.html,Crop King Seeds
Grapefruit,https://www.cropkingseeds.com/autoflowering-seeds/grapefruit-marijuana-seeds/,html/23aed11f618ac02b.html,Crop King Seeds
Haupia,https://www.cropkingseeds.com/feminized-seeds/haupia-feminized-seeds/,html/6af7c31cf5a3aa1f.html,Crop King Seeds
Motherâs Milk Strain,https://www.cropkingseeds.com/feminized-seeds/mothers-milk-strain-feminized-marijuana-seeds/,html/fcddad81bdfa4060.html,Crop King Seeds
Slap and Tickle Strain,https://www.cropkingseeds.com/feminized-seeds/slap-and-tickle-strain-feminized-marijuana-seeds/,html/8657e98f532821ec.html,Crop King Seeds
Fish Scale Strain,https://www.cropkingseeds.com/feminized-seeds/fish-scale-strain-feminized-marijuana-seeds/,html/216b63c8f28ffe1f.html,Crop King Seeds
Purple Octane Strain,https://www.cropkingseeds.com/feminized-seeds/purple-octane-strain-feminized-marijuana-seeds/,html/68a0f12a4a76405f.html,Crop King Seeds
Black Runtz Strain,https://www.cropkingseeds.com/feminized-seeds/black-runtz-strain-feminized-marijuana-seeds/,html/ffe92f4613023e48.html,Crop King Seeds
Allâ¯Gas,https://www.cropkingseeds.com/feminized-seeds/all-gas-strain-feminized-marijuana-seeds/,html/ef6f3bbfcee8ba64.html,Crop King Seeds
Caesar Strain,https://www.cropkingseeds.com/feminized-seeds/caesar-strain-feminized-marijuana-seeds/,html/8138e7d81bfd8353.html,Crop King Seeds
Corona Kush,https://www.cropkingseeds.com/feminized-seeds/corona-kush-feminized-marijuana-seeds/,html/2dac7001aec75111.html,Crop King Seeds
Lavender,https://www.cropkingseeds.com/feminized-seeds/lavender-marijuana-seeds/,html/5eb9ecdfd10fe5d1.html,Crop King Seeds
Lady Madonna Strain,https://www.cropkingseeds.com/feminized-seeds/lady-madonna-strain-feminized-marijuana-seeds/,html/01148b46f6413647.html,Crop King Seeds
Florida O Strain,https://www.cropkingseeds.com/feminized-seeds/florida-o-strain-feminized-marijuana-seeds/,html/256707aec94a7c76.html,Crop King Seeds
Green Line OG,https://www.cropkingseeds.com/feminized-seeds/green-line-og-feminized-seeds/,html/b0481eab76ad61ff.html,Crop King Seeds
Champagne Patties,https://www.cropkingseeds.com/feminized-seeds/champagne-patties-feminized-seeds/,html/76ade044c000fbf2.html,Crop King Seeds
Paytonâs Pie Strain,https://www.cropkingseeds.com/feminized-seeds/paytons-pie-strain-feminized-marijuana-seeds/,html/f4905417ae61f80a.html,Crop King Seeds
Next Level Strain,https://www.cropkingseeds.com/feminized-seeds/next-level-strain-feminized-marijuana-seeds/,html/50a3f21921a60851.html,Crop King Seeds
Area 51 Fruitz Strain,https://www.cropkingseeds.com/feminized-seeds/area-51-fruitz-strain-feminized-marijuana-seeds/,html/c2ee76f59d8cdbf0.html,Crop King Seeds
Wilson Zero Strain,https://www.cropkingseeds.com/feminized-seeds/wilson-zero-strain-feminized-marijuana-seeds/,html/70429fb069d397e4.html,Crop King Seeds
Blackberry Moonshine Strain,https://www.cropkingseeds.com/feminized-seeds/blackberry-moonshine-strain-feminized-marijuana-seeds/,html/c9f716b14bebd397.html,Crop King Seeds
Berry Jane,https://www.cropkingseeds.com/feminized-seeds/berry-jane-feminized-seeds/,html/a3a124b09de61b92.html,Crop King Seeds
Peyote Cookies Strain,https://www.cropkingseeds.com/feminized-seeds/peyote-cookies-strain-feminized-marijuana-seeds/,html/f31e2ab324127941.html,Crop King Seeds
Critical + Strain,https://www.cropkingseeds.com/feminized-seeds/critical-marijuana-seeds-3/,html/6685691cd2287da0.html,Crop King Seeds
Red Pop Runtz Strain,https://www.cropkingseeds.com/feminized-seeds/red-pop-runtz-strain/,html/c4d10ba36c3250c5.html,Crop King Seeds
Northern Critical,https://www.cropkingseeds.com/feminized-seeds/northern-critical-marijuana-seeds/,html/38998a9ecb129172.html,Crop King Seeds
Crossbow,https://www.cropkingseeds.com/feminized-seeds/crossbow-feminized-seeds/,html/f18689c83513405b.html,Crop King Seeds
Beach Wedding Strain,https://www.cropkingseeds.com/regular-marijuana-seeds/beach-wedding-strain-feminized-marijuana-seeds/,html/cb16f1c790a45a8a.html,Crop King Seeds
Hazelnut Cream Strain,https://www.cropkingseeds.com/feminized-seeds/hazelnut-cream-strain-feminized-marijuana-seeds/,html/39e62b8bfe602311.html,Crop King Seeds
Blue Fruit,https://www.cropkingseeds.com/autoflowering-seeds/blue-fruit-marijuana-seeds/,html/3b06e04a560fd58a.html,Crop King Seeds
B-52 Strain,https://www.cropkingseeds.com/feminized-seeds/b-52-feminized-marijuana-seeds/,html/a6a05e14a616ca64.html,Crop King Seeds
